FIPS,Tract,State_Prison_Num,Census_Pop,Total_Pop,Imprisonment_Rate,,,,,
24005411404,"Baltimore County, Census Tract 4114.04",2,"3,738","3,740",53,,,,,
24037875803,"St. Mary’s County, Census Tract 8758.03",3,"5,609","5,612",53,,,,,
24021751201,"Frederick County, Census Tract 7512.01",3,"5,702","5,705",53,,,,,
24031700206,"Montgomery County, Census Tract 7002.06",3,"5,708","5,711",53,,,,,
24037875501,"St. Mary’s County, Census Tract 8755.01",4,"7,514","7,518",53,,,,,
24033803521,"Prince George’s County, Census Tract 8035.21",4,"7,592","7,596",53,,,,,
24005411309,"Baltimore County, Census Tract 4113.09",5,"9,486","9,491",53,,,,,
24001001502,"Allegany County, Census Tract 15.02",1,"1,845","1,846",54,,,,,
24005491202,"Baltimore County, Census Tract 4912.02",1,"1,850","1,851",54,,,,,
24031701425,"Montgomery County, Census Tract 7014.25",2,"3,717","3,719",54,,,,,
24031701703,"Montgomery County, Census Tract 7017.03",2,"3,719","3,721",54,,,,,
24003740107,"Anne Arundel County, Census Tract 7401.07",2,"3,732","3,734",54,,,,,
24003702402,"Anne Arundel County, Census Tract 7024.02",4,"7,373","7,377",54,,,,,
24031701503,"Montgomery County, Census Tract 7015.03",4,"7,440","7,444",54,,,,,
24031703000,"Montgomery County, Census Tract 7030",1,"1,829","1,830",55,,,,,
24033801309,"Prince George’s County, Census Tract 8013.09",2,"3,605","3,607",55,,,,,
24021752303,"Frederick County, Census Tract 7523.03",2,"3,606","3,608",55,,,,,
24005403803,"Baltimore County, Census Tract 4038.03",2,"3,652","3,654",55,,,,,
24031700727,"Montgomery County, Census Tract 7007.27",1,"1,793","1,794",56,,,,,
24001002000,"Allegany County, Census Tract 20",3,"5,370","5,373",56,,,,,
24037875602,"St. Mary’s County, Census Tract 8756.02",4,"7,113","7,117",56,,,,,
24031700500,"Montgomery County, Census Tract 7005",4,"7,196","7,200",56,,,,,
24005408303,"Baltimore County, Census Tract 4083.03",2,"3,496","3,498",57,,,,,
24003701400,"Anne Arundel County, Census Tract 7014",2,"3,503","3,505",57,,,,,
24013514202,"Carroll County, Census Tract 5142.02",2,"3,514","3,516",57,,,,,
24027606805,"Howard County, Census Tract 6068.05",3,"5,221","5,224",57,,,,,
24027605401,"Howard County, Census Tract 6054.01",3,"5,263","5,266",57,,,,,
24033800410,"Prince George’s County, Census Tract 8004.1",4,"7,030","7,034",57,,,,,
24033801310,"Prince George’s County, Census Tract 8013.1",4,"7,058","7,062",57,,,,,
24033800701,"Prince George’s County, Census Tract 8007.01",5,"8,802","8,807",57,,,,,
24017851402,"Charles County, Census Tract 8514.02",2,"3,445","3,447",58,,,,,
24009860403,"Calvert County, Census Tract 8604.03",2,"3,456","3,458",58,,,,,
24031701424,"Montgomery County, Census Tract 7014.24",2,"3,464","3,466",58,,,,,
24031701427,"Montgomery County, Census Tract 7014.27",2,"3,468","3,470",58,,,,,
24025303300,"Harford County, Census Tract 3033",4,"6,834","6,838",58,,,,,
24003731206,"Anne Arundel County, Census Tract 7312.06",2,"3,360","3,362",59,,,,,
24025303203,"Harford County, Census Tract 3032.03",2,"3,393","3,395",59,,,,,
24031701900,"Montgomery County, Census Tract 7019",2,"3,395","3,397",59,,,,,
24037875502,"St. Mary’s County, Census Tract 8755.02",3,"5,125","5,128",59,,,,,
24005401503,"Baltimore County, Census Tract 4015.03",4,"6,732","6,736",59,,,,,
24003731207,"Anne Arundel County, Census Tract 7312.07",2,"3,323","3,325",60,,,,,
24033801411,"Prince George’s County, Census Tract 8014.11",2,"3,359","3,361",60,,,,,
24027602800,"Howard County, Census Tract 6028",4,"6,657","6,661",60,,,,,
24005411201,"Baltimore County, Census Tract 4112.01",2,"3,262","3,264",61,,,,,
24047951102,"Worcester County, Census Tract 9511.02",2,"3,275","3,277",61,,,,,
24017851301,"Charles County, Census Tract 8513.01",3,"4,900","4,903",61,,,,,
24031700721,"Montgomery County, Census Tract 7007.21",2,"3,200","3,202",62,,,,,
24017851401,"Charles County, Census Tract 8514.01",2,"3,218","3,220",62,,,,,
24031701312,"Montgomery County, Census Tract 7013.12",4,"6,458","6,462",62,,,,,
24021751903,"Frederick County, Census Tract 7519.03",4,"6,485","6,489",62,,,,,
24510010100,"Baltimore City, Census Tract 101",2,"3,197","3,199",63,,,,,
24013506101,"Carroll County, Census Tract 5061.01",3,"4,732","4,735",63,,,,,
24031703222,"Montgomery County, Census Tract 7032.22",3,"4,737","4,740",63,,,,,
24033800212,"Prince George’s County, Census Tract 8002.12",4,"6,374","6,378",63,,,,,
24031703502,"Montgomery County, Census Tract 7035.02",2,"3,108","3,110",64,,,,,
24033803900,"Prince George’s County, Census Tract 8039",3,"4,654","4,657",64,,,,,
24031701101,"Montgomery County, Census Tract 7011.01",3,"4,705","4,708",64,,,,,
24013509001,"Carroll County, Census Tract 5090.01",3,"4,710","4,713",64,,,,,
24003740701,"Anne Arundel County, Census Tract 7407.01",4,"6,270","6,274",64,,,,,
24005490703,"Baltimore County, Census Tract 4907.03",2,"3,069","3,071",65,,,,,
24013501001,"Carroll County, Census Tract 5010.01",3,"4,579","4,582",65,,,,,
24031700715,"Montgomery County, Census Tract 7007.15",4,"6,117","6,121",65,,,,,
24003740103,"Anne Arundel County, Census Tract 7401.03",6,"9,197","9,203",65,,,,,
24027601203,"Howard County, Census Tract 6012.03",6,"9,282","9,288",65,,,,,
24003730102,"Anne Arundel County, Census Tract 7301.02",8,"12,283","12,291",65,,,,,
24033804002,"Prince George’s County, Census Tract 8040.02",3,"4,532","4,535",66,,,,,
24025304101,"Harford County, Census Tract 3041.01",3,"4,564","4,567",66,,,,,
24043011400,"Washington County, Census Tract 114",4,"6,024","6,028",66,,,,,
24003707001,"Anne Arundel County, Census Tract 7070.01",4,"6,060","6,064",66,,,,,
24031703201,"Montgomery County, Census Tract 7032.01",5,"7,546","7,551",66,,,,,
24005490200,"Baltimore County, Census Tract 4902",2,"2,984","2,986",67,,,,,
24031701306,"Montgomery County, Census Tract 7013.06",2,"3,000","3,002",67,,,,,
24033807410,"Prince George’s County, Census Tract 8074.1",4,"5,966","5,970",67,,,,,
24003731103,"Anne Arundel County, Census Tract 7311.03",4,"5,974","5,978",67,,,,,
24003740108,"Anne Arundel County, Census Tract 7401.08",4,"5,992","5,996",67,,,,,
24031703902,"Montgomery County, Census Tract 7039.02",5,"7,469","7,474",67,,,,,
24005492500,"Baltimore County, Census Tract 4925",3,"4,383","4,386",68,,,,,
24003702209,"Anne Arundel County, Census Tract 7022.09",3,"4,400","4,403",68,,,,,
24017851302,"Charles County, Census Tract 8513.02",3,"4,407","4,410",68,,,,,
24033801701,"Prince George’s County, Census Tract 8017.01",3,"4,441","4,444",68,,,,,
24031700615,"Montgomery County, Census Tract 7006.15",2,"2,895","2,897",69,,,,,
24035810902,"Queen Anne’s County, Census Tract 8109.02",2,"2,910","2,912",69,,,,,
24005411406,"Baltimore County, Census Tract 4114.06",3,"4,340","4,343",69,,,,,
24027601206,"Howard County, Census Tract 6012.06",3,"4,353","4,356",69,,,,,
24005406000,"Baltimore County, Census Tract 4060",4,"5,762","5,766",69,,,,,
24021752301,"Frederick County, Census Tract 7523.01",5,"7,217","7,222",69,,,,,
24031704000,"Montgomery County, Census Tract 7040",5,"7,285","7,290",69,,,,,
24001001100,"Allegany County, Census Tract 11",1,"1,431","1,432",70,,,,,
24009860502,"Calvert County, Census Tract 8605.02",2,"2,843","2,845",70,,,,,
24021775302,"Frederick County, Census Tract 7753.02",4,"5,722","5,726",70,,,,,
24009860600,"Calvert County, Census Tract 8606",5,"7,126","7,131",70,,,,,
24003750300,"Anne Arundel County, Census Tract 7503",2,"2,761","2,763",72,,,,,
24013502000,"Carroll County, Census Tract 5020",3,"4,137","4,140",72,,,,,
24025301205,"Harford County, Census Tract 3012.05",3,"4,186","4,189",72,,,,,
24005407002,"Baltimore County, Census Tract 4070.02",4,"5,532","5,536",72,,,,,
24017851502,"Charles County, Census Tract 8515.02",4,"5,540","5,544",72,,,,,
24017850710,"Charles County, Census Tract 8507.1",4,"5,578","5,582",72,,,,,
24033800513,"Prince George’s County, Census Tract 8005.13",5,"6,950","6,955",72,,,,,
24510240400,"Baltimore City, Census Tract 2404",2,"2,723","2,725",73,,,,,
24510010400,"Baltimore City, Census Tract 104",2,"2,726","2,728",73,,,,,
24003730901,"Anne Arundel County, Census Tract 7309.01",2,"2,732","2,734",73,,,,,
24033806706,"Prince George’s County, Census Tract 8067.06",3,"4,083","4,086",73,,,,,
24003706403,"Anne Arundel County, Census Tract 7064.03",3,"4,104","4,107",73,,,,,
24031702501,"Montgomery County, Census Tract 7025.01",3,"4,116","4,119",73,,,,,
24041960900,"Talbot County, Census Tract 9609",3,"4,132","4,135",73,,,,,
24013506200,"Carroll County, Census Tract 5062",4,"5,454","5,458",73,,,,,
24027602302,"Howard County, Census Tract 6023.02",5,"6,876","6,881",73,,,,,
24003702208,"Anne Arundel County, Census Tract 7022.08",6,"8,244","8,250",73,,,,,
24003741000,"Anne Arundel County, Census Tract 7410",2,"2,686","2,688",74,,,,,
24027605502,"Howard County, Census Tract 6055.02",3,"4,032","4,035",74,,,,,
24031701426,"Montgomery County, Census Tract 7014.26",4,"5,398","5,402",74,,,,,
24031701602,"Montgomery County, Census Tract 7016.02",5,"6,790","6,795",74,,,,,
24003751500,"Anne Arundel County, Census Tract 7515",6,"8,062","8,068",74,,,,,
24033800519,"Prince George’s County, Census Tract 8005.19",3,"3,994","3,997",75,,,,,
24021751002,"Frederick County, Census Tract 7510.02",4,"5,297","5,301",75,,,,,
24003731201,"Anne Arundel County, Census Tract 7312.01",5,"6,619","6,624",75,,,,,
24003702206,"Anne Arundel County, Census Tract 7022.06",5,"6,651","6,656",75,,,,,
24025301202,"Harford County, Census Tract 3012.02",6,"7,954","7,960",75,,,,,
24023000502,"Garrett County, Census Tract 5.02",2,"2,638","2,640",76,,,,,
24003731208,"Anne Arundel County, Census Tract 7312.08",3,"3,927","3,930",76,,,,,
24033801006,"Prince George’s County, Census Tract 8010.06",3,"3,930","3,933",76,,,,,
24033806710,"Prince George’s County, Census Tract 8067.1",4,"5,256","5,260",76,,,,,
24031700810,"Montgomery County, Census Tract 7008.1",4,"5,277","5,281",76,,,,,
24013501002,"Carroll County, Census Tract 5010.02",4,"5,279","5,283",76,,,,,
24025305200,"Harford County, Census Tract 3052",2,"2,610","2,612",77,,,,,
24001001800,"Allegany County, Census Tract 18",3,"3,891","3,894",77,,,,,
24021752501,"Frederick County, Census Tract 7525.01",4,"5,170","5,174",77,,,,,
24031700901,"Montgomery County, Census Tract 7009.01",4,"5,213","5,217",77,,,,,
24033807405,"Prince George’s County, Census Tract 8074.05",5,"6,459","6,464",77,,,,,
24003731306,"Anne Arundel County, Census Tract 7313.06",5,"6,474","6,479",77,,,,,
24031700617,"Montgomery County, Census Tract 7006.17",2,"2,546","2,548",78,,,,,
24021751802,"Frederick County, Census Tract 7518.02",3,"3,823","3,826",78,,,,,
24033803612,"Prince George’s County, Census Tract 8036.12",3,"3,834","3,837",78,,,,,
24031700316,"Montgomery County, Census Tract 7003.16",3,"3,851","3,854",78,,,,,
24005411202,"Baltimore County, Census Tract 4112.02",3,"3,853","3,856",78,,,,,
24003701201,"Anne Arundel County, Census Tract 7012.01",3,"3,864","3,867",78,,,,,
24005411303,"Baltimore County, Census Tract 4113.03",5,"6,415","6,420",78,,,,,
24001001900,"Allegany County, Census Tract 19",2,"2,514","2,516",79,,,,,
24033806000,"Prince George’s County, Census Tract 8060",5,"6,345","6,350",79,,,,,
24031700813,"Montgomery County, Census Tract 7008.13",5,"6,353","6,358",79,,,,,
24005411307,"Baltimore County, Census Tract 4113.07",3,"3,730","3,733",80,,,,,
24005430800,"Baltimore County, Census Tract 4308",3,"3,749","3,752",80,,,,,
24021740200,"Frederick County, Census Tract 7402",4,"5,027","5,031",80,,,,,
24031700308,"Montgomery County, Census Tract 7003.08",5,"6,221","6,226",80,,,,,
24021750805,"Frederick County, Census Tract 7508.05",4,"4,914","4,918",81,,,,,
24033803528,"Prince George’s County, Census Tract 8035.28",6,"7,396","7,402",81,,,,,
24021750804,"Frederick County, Census Tract 7508.04",2,"2,441","2,443",82,,,,,
24510120100,"Baltimore City, Census Tract 1201",4,"4,880","4,884",82,,,,,
24033803516,"Prince George’s County, Census Tract 8035.16",4,"4,887","4,891",82,,,,,
24043011502,"Washington County, Census Tract 115.02",3,"3,598","3,601",83,,,,,
24035810600,"Queen Anne’s County, Census Tract 8106",4,"4,830","4,834",83,,,,,
24021750802,"Frederick County, Census Tract 7508.02",5,"6,055","6,060",83,,,,,
24005451701,"Baltimore County, Census Tract 4517.01",6,"7,200","7,206",83,,,,,
24017850713,"Charles County, Census Tract 8507.13",8,"9,599","9,607",83,,,,,
24031702301,"Montgomery County, Census Tract 7023.01",3,"3,551","3,554",84,,,,,
24047951101,"Worcester County, Census Tract 9511.01",3,"3,569","3,572",84,,,,,
24021751301,"Frederick County, Census Tract 7513.01",4,"4,752","4,756",84,,,,,
24005403602,"Baltimore County, Census Tract 4036.02",5,"5,969","5,974",84,,,,,
24015030904,"Cecil County, Census Tract 309.04",6,"7,103","7,109",84,,,,,
24031700400,"Montgomery County, Census Tract 7004",2,"2,352","2,354",85,,,,,
24021752502,"Frederick County, Census Tract 7525.02",2,"2,362","2,364",85,,,,,
24031701418,"Montgomery County, Census Tract 7014.18",3,"3,524","3,527",85,,,,,
24031701701,"Montgomery County, Census Tract 7017.01",3,"3,524","3,527",85,,,,,
24025303502,"Harford County, Census Tract 3035.02",3,"3,539","3,542",85,,,,,
24005490900,"Baltimore County, Census Tract 4909",4,"4,695","4,699",85,,,,,
24031703401,"Montgomery County, Census Tract 7034.01",5,"5,871","5,876",85,,,,,
24031703207,"Montgomery County, Census Tract 7032.07",5,"5,906","5,911",85,,,,,
24003730101,"Anne Arundel County, Census Tract 7301.01",2,"2,311","2,313",86,,,,,
24033805908,"Prince George’s County, Census Tract 8059.08",3,"3,492","3,495",86,,,,,
24043011202,"Washington County, Census Tract 112.02",4,"4,658","4,662",86,,,,,
24033800800,"Prince George’s County, Census Tract 8008",3,"3,446","3,449",87,,,,,
24031700616,"Montgomery County, Census Tract 7006.16",4,"4,573","4,577",87,,,,,
24033801004,"Prince George’s County, Census Tract 8010.04",5,"5,725","5,730",87,,,,,
24047950400,"Worcester County, Census Tract 9504",3,"3,394","3,397",88,,,,,
24003731004,"Anne Arundel County, Census Tract 7310.04",4,"4,524","4,528",88,,,,,
24021753001,"Frederick County, Census Tract 7530.01",4,"4,527","4,531",88,,,,,
24003731104,"Anne Arundel County, Census Tract 7311.04",4,"4,557","4,561",88,,,,,
24027606808,"Howard County, Census Tract 6068.08",5,"5,700","5,705",88,,,,,
24003706302,"Anne Arundel County, Census Tract 7063.02",3,"3,354","3,357",89,,,,,
24003731209,"Anne Arundel County, Census Tract 7312.09",5,"5,587","5,592",89,,,,,
24037875201,"St. Mary’s County, Census Tract 8752.01",5,"5,614","5,619",89,,,,,
24033807404,"Prince George’s County, Census Tract 8074.04",5,"5,617","5,622",89,,,,,
24021750701,"Frederick County, Census Tract 7507.01",5,"5,623","5,628",89,,,,,
24031700710,"Montgomery County, Census Tract 7007.1",6,"6,718","6,724",89,,,,,
24003731303,"Anne Arundel County, Census Tract 7313.03",6,"6,734","6,740",89,,,,,
24005407001,"Baltimore County, Census Tract 4070.01",3,"3,327","3,330",90,,,,,
24003740203,"Anne Arundel County, Census Tract 7402.03",6,"6,655","6,661",90,,,,,
24033800409,"Prince George’s County, Census Tract 8004.09",6,"6,678","6,684",90,,,,,
24031700724,"Montgomery County, Census Tract 7007.24",3,"3,279","3,282",91,,,,,
24003730603,"Anne Arundel County, Census Tract 7306.03",3,"3,292","3,295",91,,,,,
24041960201,"Talbot County, Census Tract 9602.01",4,"4,375","4,379",91,,,,,
24015030907,"Cecil County, Census Tract 309.07",4,"4,376","4,380",91,,,,,
24003751400,"Anne Arundel County, Census Tract 7514",4,"4,414","4,418",91,,,,,
24031700733,"Montgomery County, Census Tract 7007.33",5,"5,480","5,485",91,,,,,
24027606704,"Howard County, Census Tract 6067.04",6,"6,606","6,612",91,,,,,
24043010100,"Washington County, Census Tract 101",1,"1,088","1,089",92,,,,,
24033800515,"Prince George’s County, Census Tract 8005.15",4,"4,336","4,340",92,,,,,
24033800704,"Prince George’s County, Census Tract 8007.04",5,"5,406","5,411",92,,,,,
24043010901,"Washington County, Census Tract 109.01",6,"6,495","6,501",92,,,,,
24013504201,"Carroll County, Census Tract 5042.01",6,"6,504","6,510",92,,,,,
24025306400,"Harford County, Census Tract 3064",7,"7,563","7,570",92,,,,,
24031701414,"Montgomery County, Census Tract 7014.14",7,"7,592","7,599",92,,,,,
24017850904,"Charles County, Census Tract 8509.04",12,"13,090","13,102",92,,,,,
24033801313,"Prince George’s County, Census Tract 8013.13",3,"3,229","3,232",93,,,,,
24027605403,"Howard County, Census Tract 6054.03",4,"4,304","4,308",93,,,,,
24015030700,"Cecil County, Census Tract 307",5,"5,345","5,350",93,,,,,
24013514201,"Carroll County, Census Tract 5142.01",5,"5,371","5,376",93,,,,,
24037875100,"St. Mary’s County, Census Tract 8751",5,"5,371","5,376",93,,,,,
24033800705,"Prince George’s County, Census Tract 8007.05",4,"4,236","4,240",94,,,,,
24033800105,"Prince George’s County, Census Tract 8001.05",4,"4,238","4,242",94,,,,,
24031701211,"Montgomery County, Census Tract 7012.11",6,"6,350","6,356",94,,,,,
24031700105,"Montgomery County, Census Tract 7001.05",6,"6,406","6,412",94,,,,,
24033803605,"Prince George’s County, Census Tract 8036.05",7,"7,464","7,471",94,,,,,
24031706010,"Montgomery County, Census Tract 7060.1",3,"3,147","3,150",95,,,,,
24021767600,"Frederick County, Census Tract 7676",3,"3,170","3,173",95,,,,,
24033801005,"Prince George’s County, Census Tract 8010.05",4,"4,217","4,221",95,,,,,
24510110200,"Baltimore City, Census Tract 1102",6,"6,288","6,294",95,,,,,
24510100300,"Baltimore City, Census Tract 1003",2,"2,085","2,087",96,,,,,
24033800102,"Prince George’s County, Census Tract 8001.02",3,"3,129","3,132",96,,,,,
24037876102,"St. Mary’s County, Census Tract 8761.02",3,"3,135","3,138",96,,,,,
24031701508,"Montgomery County, Census Tract 7015.08",4,"4,142","4,146",96,,,,,
24031703702,"Montgomery County, Census Tract 7037.02",4,"4,147","4,151",96,,,,,
24025301102,"Harford County, Census Tract 3011.02",4,"4,169","4,173",96,,,,,
24035810800,"Queen Anne’s County, Census Tract 8108",6,"6,212","6,218",96,,,,,
24033807500,"Prince George’s County, Census Tract 8075",7,"7,321","7,328",96,,,,,
24005404800,"Baltimore County, Census Tract 4048",2,"2,057","2,059",97,,,,,
24031701102,"Montgomery County, Census Tract 7011.02",6,"6,167","6,173",97,,,,,
24025301201,"Harford County, Census Tract 3012.01",2,"2,033","2,035",98,,,,,
24033803527,"Prince George’s County, Census Tract 8035.27",3,"3,043","3,046",98,,,,,
24033807305,"Prince George’s County, Census Tract 8073.05",4,"4,075","4,079",98,,,,,
24001000200,"Allegany County, Census Tract 2",4,"4,097","4,101",98,,,,,
24005430700,"Baltimore County, Census Tract 4307",5,"5,116","5,121",98,,,,,
24510271200,"Baltimore City, Census Tract 2712",6,"6,121","6,127",98,,,,,
24009860501,"Calvert County, Census Tract 8605.01",7,"7,145","7,152",98,,,,,
24025303802,"Harford County, Census Tract 3038.02",2,"2,013","2,015",99,,,,,
24031701704,"Montgomery County, Census Tract 7017.04",3,"3,033","3,036",99,,,,,
24033805101,"Prince George’s County, Census Tract 8051.01",4,"4,031","4,035",99,,,,,
24003701302,"Anne Arundel County, Census Tract 7013.02",4,"4,035","4,039",99,,,,,
24025301105,"Harford County, Census Tract 3011.05",4,"3,980","3,984",100,,,,,
24033804900,"Prince George’s County, Census Tract 8049",4,"3,983","3,987",100,,,,,
24510272003,"Baltimore City, Census Tract 2720.03",6,"5,990","5,996",100,,,,,
24031700310,"Montgomery County, Census Tract 7003.1",7,"6,962","6,969",100,,,,,
24027601205,"Howard County, Census Tract 6012.05",5,"4,932","4,937",101,,,,,
24027602900,"Howard County, Census Tract 6029",5,"4,944","4,949",101,,,,,
24033807408,"Prince George’s County, Census Tract 8074.08",6,"5,930","5,936",101,,,,,
24031703218,"Montgomery County, Census Tract 7032.18",2,"1,963","1,965",102,,,,,
24035810100,"Queen Anne’s County, Census Tract 8101",3,"2,943","2,946",102,,,,,
24033801217,"Prince George’s County, Census Tract 8012.17",4,"3,927","3,931",102,,,,,
24033800203,"Prince George’s County, Census Tract 8002.03",5,"4,883","4,888",102,,,,,
24001001200,"Allegany County, Census Tract 12",3,"2,899","2,902",103,,,,,
24031701422,"Montgomery County, Census Tract 7014.22",3,"2,902","2,905",103,,,,,
24510240100,"Baltimore City, Census Tract 2401",4,"3,868","3,872",103,,,,,
24033800213,"Prince George’s County, Census Tract 8002.13",5,"4,826","4,831",103,,,,,
24005402511,"Baltimore County, Census Tract 4025.11",5,"4,851","4,856",103,,,,,
24031700207,"Montgomery County, Census Tract 7002.07",6,"5,804","5,810",103,,,,,
24027601204,"Howard County, Census Tract 6012.04",8,"7,744","7,752",103,,,,,
24031700314,"Montgomery County, Census Tract 7003.14",4,"3,839","3,843",104,,,,,
24013514100,"Carroll County, Census Tract 5141",4,"3,849","3,853",104,,,,,
24037876101,"St. Mary’s County, Census Tract 8761.01",5,"4,781","4,786",104,,,,,
24043010401,"Washington County, Census Tract 104.01",5,"4,785","4,790",104,,,,,
24035810500,"Queen Anne’s County, Census Tract 8105",5,"4,807","4,812",104,,,,,
24009860901,"Calvert County, Census Tract 8609.01",5,"4,739","4,744",105,,,,,
24013507802,"Carroll County, Census Tract 5078.02",5,"4,754","4,759",105,,,,,
24031702602,"Montgomery County, Census Tract 7026.02",5,"4,769","4,774",105,,,,,
24033800606,"Prince George’s County, Census Tract 8006.06",5,"4,778","4,783",105,,,,,
24510020300,"Baltimore City, Census Tract 203",5,"4,779","4,784",105,,,,,
24005491201,"Baltimore County, Census Tract 4912.01",2,"1,888","1,890",106,,,,,
24031703210,"Montgomery County, Census Tract 7032.1",4,"3,760","3,764",106,,,,,
24510272004,"Baltimore City, Census Tract 2720.04",4,"3,772","3,776",106,,,,,
24043011204,"Washington County, Census Tract 112.04",4,"3,775","3,779",106,,,,,
24021751702,"Frederick County, Census Tract 7517.02",4,"3,782","3,786",106,,,,,
24031700706,"Montgomery County, Census Tract 7007.06",5,"4,691","4,696",106,,,,,
24033803608,"Prince George’s County, Census Tract 8036.08",7,"6,581","6,588",106,,,,,
24031700818,"Montgomery County, Census Tract 7008.18",7,"6,624","6,631",106,,,,,
24027606905,"Howard County, Census Tract 6069.05",8,"7,553","7,561",106,,,,,
24033801216,"Prince George’s County, Census Tract 8012.16",4,"3,724","3,728",107,,,,,
24003707002,"Anne Arundel County, Census Tract 7070.02",5,"4,660","4,665",107,,,,,
24033800218,"Prince George’s County, Census Tract 8002.18",6,"5,612","5,618",107,,,,,
24037875700,"St. Mary’s County, Census Tract 8757",8,"7,442","7,450",107,,,,,
24031700837,"Montgomery County, Census Tract 7008.37",8,"7,443","7,451",107,,,,,
24027605601,"Howard County, Census Tract 6056.01",8,"7,494","7,502",107,,,,,
24041960800,"Talbot County, Census Tract 9608",2,"1,846","1,848",108,,,,,
24003701103,"Anne Arundel County, Census Tract 7011.03",4,"3,690","3,694",108,,,,,
24033807301,"Prince George’s County, Census Tract 8073.01",4,"3,693","3,697",108,,,,,
24015030507,"Cecil County, Census Tract 305.07",4,"3,702","3,706",108,,,,,
24015030601,"Cecil County, Census Tract 306.01",4,"3,703","3,707",108,,,,,
24031700313,"Montgomery County, Census Tract 7003.13",4,"3,713","3,717",108,,,,,
24037876200,"St. Mary’s County, Census Tract 8762",7,"6,494","6,501",108,,,,,
24025303801,"Harford County, Census Tract 3038.01",3,"2,737","2,740",109,,,,,
24005491100,"Baltimore County, Census Tract 4911",4,"3,650","3,654",109,,,,,
24005411411,"Baltimore County, Census Tract 4114.11",4,"3,655","3,659",109,,,,,
24033806100,"Prince George’s County, Census Tract 8061",5,"4,574","4,579",109,,,,,
24031700104,"Montgomery County, Census Tract 7001.04",6,"5,486","5,492",109,,,,,
24031700815,"Montgomery County, Census Tract 7008.15",9,"8,255","8,264",109,,,,,
24031702000,"Montgomery County, Census Tract 7020",6,"5,438","5,444",110,,,,,
24025304201,"Harford County, Census Tract 3042.01",7,"6,364","6,371",110,,,,,
24041960600,"Talbot County, Census Tract 9606",2,"1,805","1,807",111,,,,,
24023000602,"Garrett County, Census Tract 6.02",2,"1,782","1,784",112,,,,,
24019970804,"Dorchester County, Census Tract 9708.04",2,"1,788","1,790",112,,,,,
24510010500,"Baltimore City, Census Tract 105",2,"1,790","1,792",112,,,,,
24025301204,"Harford County, Census Tract 3012.04",5,"4,476","4,481",112,,,,,
24031700730,"Montgomery County, Census Tract 7007.3",6,"5,343","5,349",112,,,,,
24027606603,"Howard County, Census Tract 6066.03",9,"7,995","8,004",112,,,,,
24510271503,"Baltimore City, Census Tract 2715.03",1,883,884,113,,,,,
24033804801,"Prince George’s County, Census Tract 8048.01",3,"2,648","2,651",113,,,,,
24015030200,"Cecil County, Census Tract 302",6,"5,289","5,295",113,,,,,
24031701417,"Montgomery County, Census Tract 7014.17",7,"6,168","6,175",113,,,,,
24013504202,"Carroll County, Census Tract 5042.02",7,"6,180","6,187",113,,,,,
24009860801,"Calvert County, Census Tract 8608.01",8,"7,092","7,100",113,,,,,
24005404600,"Baltimore County, Census Tract 4046",3,"2,620","2,623",114,,,,,
24025301704,"Harford County, Census Tract 3017.04",4,"3,492","3,496",114,,,,,
24033803526,"Prince George’s County, Census Tract 8035.26",4,"3,496","3,500",114,,,,,
24031701415,"Montgomery County, Census Tract 7014.15",9,"7,916","7,925",114,,,,,
24043010300,"Washington County, Census Tract 103",9,"7,916","7,925",114,,,,,
24033800402,"Prince George’s County, Census Tract 8004.02",6,"5,205","5,211",115,,,,,
24031700713,"Montgomery County, Census Tract 7007.13",7,"6,081","6,088",115,,,,,
24013508200,"Carroll County, Census Tract 5082",8,"6,928","6,936",115,,,,,
24001001503,"Allegany County, Census Tract 15.03",2,"1,716","1,718",116,,,,,
24041960700,"Talbot County, Census Tract 9607",4,"3,443","3,447",116,,,,,
24009860300,"Calvert County, Census Tract 8603",5,"4,291","4,296",116,,,,,
24013504100,"Carroll County, Census Tract 5041",6,"5,112","5,118",117,,,,,
24043011301,"Washington County, Census Tract 113.01",6,"5,118","5,124",117,,,,,
24025304202,"Harford County, Census Tract 3042.02",8,"6,821","6,829",117,,,,,
24027606906,"Howard County, Census Tract 6069.06",8,"6,857","6,865",117,,,,,
24003751102,"Anne Arundel County, Census Tract 7511.02",5,"4,227","4,232",118,,,,,
24021773500,"Frederick County, Census Tract 7735",5,"4,236","4,241",118,,,,,
24027601107,"Howard County, Census Tract 6011.07",6,"5,076","5,082",118,,,,,
24037875906,"St. Mary’s County, Census Tract 8759.06",6,"5,081","5,087",118,,,,,
24005440800,"Baltimore County, Census Tract 4408",4,"3,348","3,352",119,,,,,
24003750900,"Anne Arundel County, Census Tract 7509",4,"3,353","3,357",119,,,,,
24033805909,"Prince George’s County, Census Tract 8059.09",6,"5,024","5,030",119,,,,,
24033803509,"Prince George’s County, Census Tract 8035.09",5,"4,175","4,180",120,,,,,
24510220100,"Baltimore City, Census Tract 2201",6,"5,008","5,014",120,,,,,
24031700811,"Montgomery County, Census Tract 7008.11",6,"5,010","5,016",120,,,,,
24021750100,"Frederick County, Census Tract 7501",2,"1,651","1,653",121,,,,,
24005408702,"Baltimore County, Census Tract 4087.02",3,"2,477","2,480",121,,,,,
